0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	5	0	0	0	0	0	0	3	0	4	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	3	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0
0	0	4	8	0	0	5	0	0	0	5	0	12	0	0	0	2	0	0	2	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	9	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	3	0	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	1	0	0	0	6	0	0	0	17	1	2	1	0	0	0	9	0	0	0	11	0	0	0	11	0	0	0	6	0	0	0	0	0	0	0	0
0	0	2	8	0	0	0	0	1	4	2	0	12	0	0	0	26	0	7	0	1	1	0	0	16	0	0	0	0	1	2	0	0	0	0	15	0	0	1	19	1	2	0	0	0	0	0	0	0	0	4	0	0	5	15	3	3	0	0	0	0	0	0	0	0	6	0	0	0	15	0	2	0	0	0	0	2	1	0	0	3	2	0	0	27	1	0	1	0	0	0	22	0	0	0	23	0	0	0	13	0	0	0	9	1	1	0	0	0	0	0	0
0	6	5	32	18	0	15	0	0	4	5	0	25	0	0	0	37	0	9	10	0	4	0	0	16	3	14	0	0	0	1	0	1	0	0	4	5	0	1	4	4	14	0	0	1	0	2	0	0	0	6	0	0	0	18	3	0	2	1	0	0	0	0	0	0	13	0	0	8	30	0	0	0	2	0	0	1	0	0	2	7	1	0	0	33	1	0	19	0	0	0	22	0	0	0	22	6	0	0	23	3	8	0	9	1	1	0	10	0	0	0	0
0	0	8	32	31	0	29	0	0	4	16	0	19	2	7	10	43	0	13	13	4	1	0	5	21	4	16	0	3	2	1	5	0	0	1	5	3	0	10	0	3	9	0	3	1	0	4	0	0	0	11	1	0	2	32	0	0	0	0	0	1	0	0	2	0	2	3	0	13	16	7	9	0	1	0	1	4	0	2	2	5	2	0	0	50	1	0	16	0	0	0	22	0	0	0	15	8	0	0	35	2	6	0	14	0	0	0	6	3	2	0	0
0	0	2	1	8	0	39	0	11	10	11	0	22	8	1	8	11	0	3	15	4	8	0	6	21	23	10	0	13	7	1	5	1	17	6	16	1	0	10	21	1	9	0	1	2	0	4	0	4	0	5	5	0	3	14	6	12	2	0	1	1	0	0	3	1	8	1	0	16	1	13	19	13	1	0	1	1	1	0	2	1	2	0	0	50	1	1	39	0	0	0	16	8	0	0	16	7	0	0	44	1	6	0	21	0	0	0	13	3	2	0	0
0	0	7	25	15	0	54	0	6	10	4	0	32	0	6	2	6	0	3	23	0	8	0	11	39	25	14	3	13	11	6	7	1	12	7	23	3	0	12	48	7	2	0	8	1	1	2	1	1	3	11	2	0	4	31	6	17	0	0	2	1	1	0	2	1	12	0	0	13	5	15	10	13	9	0	1	13	1	0	3	0	0	0	2	50	0	1	34	11	0	0	32	7	0	1	25	4	0	0	57	0	6	0	31	0	0	0	22	1	0	0	0
0	2	15	29	15	0	61	1	0	0	7	0	39	1	1	2	23	0	7	30	2	3	0	11	47	6	15	0	2	6	10	6	4	2	2	25	4	0	19	57	8	7	0	8	8	3	1	2	15	11	14	1	0	1	31	6	16	0	0	0	0	8	1	6	2	9	2	0	1	7	3	11	12	15	1	1	29	1	0	4	1	0	0	1	50	0	1	14	15	0	0	31	13	10	5	35	1	0	0	77	0	6	0	18	8	16	0	22	0	0	0	0
0	2	19	53	16	0	50	6	9	18	8	0	32	4	8	18	25	0	2	32	2	4	0	16	32	14	23	1	14	11	11	0	5	9	6	32	5	0	20	72	3	8	4	0	5	8	0	0	11	6	22	2	0	2	57	3	17	0	0	5	2	3	2	6	1	10	2	0	20	7	7	2	27	14	3	8	29	2	4	6	1	0	0	0	22	5	23	34	16	2	0	16	8	11	11	19	9	0	0	90	2	1	0	19	4	16	0	32	0	0	0	0
0	2	10	64	27	0	61	0	12	20	10	0	27	5	12	23	4	0	6	11	27	1	0	18	39	35	23	2	17	15	12	4	5	4	6	44	3	0	0	80	7	2	5	4	1	2	0	5	0	6	8	6	0	2	73	8	23	0	0	3	3	1	2	2	2	17	0	0	24	27	11	1	27	14	5	6	32	4	1	7	0	1	0	0	22	7	16	54	4	4	13	34	4	3	5	33	8	0	0	95	7	5	0	8	6	29	0	40	0	2	0	0
0	20	5	36	27	0	94	3	1	0	13	0	16	5	8	21	13	0	9	19	23	1	0	22	26	22	50	1	18	5	4	4	8	2	10	20	14	0	0	99	10	0	5	6	9	6	7	7	12	11	7	1	0	5	84	2	2	15	14	3	3	1	2	2	0	32	2	0	3	21	15	9	43	15	5	6	29	13	4	4	0	4	0	0	0	18	27	34	11	4	13	31	4	2	5	40	3	0	0	115	2	6	0	8	3	13	0	19	13	20	0	0
0	29	9	27	0	0	123	2	2	0	12	0	21	13	3	13	12	0	11	33	1	4	0	5	31	29	25	5	39	9	7	0	11	23	16	6	13	0	0	67	9	25	6	6	8	6	7	2	15	5	10	9	0	5	63	5	27	10	16	5	1	4	4	4	4	33	1	0	20	23	17	4	57	2	10	10	37	19	5	5	0	1	0	3	0	4	4	39	20	1	18	14	9	2	7	29	11	0	0	93	10	19	0	11	4	1	0	27	14	16	0	7
0	32	4	21	0	0	106	4	13	17	12	0	10	19	4	11	7	0	14	10	19	9	0	0	33	36	5	7	37	18	13	0	5	20	21	3	5	0	0	94	8	22	6	4	4	9	11	2	2	3	13	4	0	0	65	13	31	0	17	12	0	24	5	7	1	35	3	0	20	24	19	6	38	10	11	10	38	2	3	21	13	0	0	4	22	3	1	66	10	5	27	1	9	2	3	31	14	0	0	93	8	41	0	3	4	8	0	32	6	16	0	3
0	37	11	23	0	0	91	7	23	29	2	0	14	5	15	8	11	0	7	19	21	8	0	11	56	9	5	7	37	23	12	4	12	20	2	3	15	0	22	62	7	50	5	6	4	9	5	4	20	13	0	3	0	3	37	19	53	21	0	13	11	18	8	9	3	14	8	0	20	44	3	2	42	12	14	12	9	9	4	12	18	6	0	3	36	5	2	85	2	6	10	8	29	15	6	57	5	0	0	64	13	44	0	14	1	10	0	14	10	32	0	0
0	37	6	14	0	0	78	6	14	35	4	0	27	4	10	2	8	0	4	24	3	4	0	14	76	14	2	11	8	34	24	13	10	22	7	6	12	0	20	31	8	48	17	20	4	14	6	1	8	6	1	7	0	12	38	29	57	19	2	13	11	30	14	5	2	31	5	0	23	47	6	3	12	1	19	19	27	9	1	15	5	5	0	0	38	2	4	57	5	2	3	33	35	17	7	37	10	0	0	56	14	65	0	21	4	3	0	21	6	34	0	0
0	13	16	16	0	0	87	2	7	19	8	0	19	4	10	13	4	0	3	35	2	3	0	15	93	18	2	12	1	11	29	14	13	22	7	11	5	0	1	9	20	67	12	24	17	23	16	0	8	7	7	1	0	14	28	36	85	5	8	2	13	29	2	1	14	39	2	0	39	69	7	7	1	7	28	8	29	11	3	10	5	11	0	0	5	10	24	57	5	1	2	47	8	23	31	18	18	0	0	36	10	89	0	31	3	1	0	21	0	35	0	0
0	16	21	35	13	0	104	9	2	2	13	0	32	0	9	6	10	0	1	44	2	1	0	2	71	10	21	17	3	11	0	21	21	24	17	19	0	0	18	22	9	45	31	17	20	24	18	14	19	5	17	4	0	1	25	38	88	20	11	0	14	4	9	10	15	18	14	0	24	80	8	0	2	13	30	8	18	12	3	12	5	16	0	10	0	11	28	58	6	2	5	54	3	5	36	26	16	0	0	47	10	74	0	23	6	20	0	9	5	22	0	18
0	5	12	17	9	0	104	9	5	22	7	0	44	9	0	0	9	0	4	44	2	1	0	9	71	4	23	4	8	19	2	31	21	5	4	23	9	0	20	24	26	51	20	15	4	23	20	19	23	9	15	3	0	2	22	42	109	19	13	12	19	0	5	10	19	18	17	0	30	64	10	17	3	2	31	10	23	9	2	14	13	4	0	10	20	12	13	75	15	4	4	74	4	8	9	35	30	0	0	34	8	90	0	18	6	29	0	12	2	27	0	15
0	17	7	20	26	0	120	15	9	20	6	0	22	15	11	13	31	0	11	21	22	9	0	13	67	12	19	21	24	8	2	17	7	8	22	10	9	0	25	23	20	40	20	32	10	27	16	6	7	11	15	5	0	5	23	58	114	4	16	14	21	0	5	9	6	35	14	0	6	76	10	18	2	2	32	5	33	6	2	20	10	9	0	6	21	0	17	64	19	2	6	82	6	4	4	45	28	0	0	48	9	59	0	43	2	7	0	28	7	7	0	19
0	18	7	39	41	0	133	11	5	5	5	0	12	22	20	16	25	0	8	25	20	11	0	23	87	8	23	16	26	11	3	23	5	1	21	26	6	0	13	32	25	13	20	38	12	40	15	9	14	14	7	5	0	9	18	34	103	5	37	2	21	2	0	8	10	17	16	0	0	74	4	20	16	2	13	5	39	9	21	29	7	5	0	3	21	2	1	66	29	24	12	61	18	5	3	64	7	0	0	57	3	40	0	55	0	1	0	32	2	4	0	19
0	23	15	61	54	0	121	11	2	29	12	0	26	15	21	7	32	0	7	35	2	6	0	8	67	7	43	12	28	1	3	25	2	2	5	28	15	0	20	32	1	0	20	49	19	42	4	13	10	15	11	4	0	6	20	39	107	2	18	8	37	9	0	23	20	15	7	0	1	62	11	26	18	13	14	4	39	3	22	33	2	6	0	1	21	4	0	67	9	30	18	86	17	4	5	78	3	0	0	63	4	41	0	38	9	14	0	4	10	24	0	1
0	20	21	37	31	0	151	0	9	23	10	0	16	20	13	22	27	0	17	16	23	10	0	14	83	17	56	13	30	3	1	25	4	14	15	7	25	0	23	51	2	0	25	49	6	18	13	17	5	12	21	8	0	6	37	42	87	29	33	16	41	4	0	23	7	24	11	0	25	54	15	37	38	5	6	9	28	7	24	35	3	4	0	0	0	8	17	56	20	14	23	76	23	4	7	61	7	0	0	68	3	43	0	46	20	22	0	9	6	26	0	0
0	24	24	46	31	0	158	20	6	23	17	0	17	26	6	15	12	0	26	17	29	7	0	22	103	22	39	22	17	8	25	0	5	16	17	15	5	0	18	31	11	18	28	25	15	16	15	25	9	16	15	10	0	12	52	16	88	25	18	7	60	8	1	0	7	16	9	0	27	71	30	19	60	23	10	16	38	9	21	20	3	17	0	9	0	26	22	46	13	16	36	67	8	9	16	66	10	0	0	58	9	70	0	24	17	44	0	14	2	4	0	16
0	28	10	57	3	0	160	22	0	23	23	0	33	14	15	16	12	0	8	23	10	15	0	26	111	18	42	14	20	5	23	1	6	25	6	22	12	0	14	33	22	13	39	32	11	16	11	28	13	3	23	13	0	15	61	17	63	30	36	8	28	14	24	0	0	28	4	0	49	89	15	4	66	32	14	4	61	9	23	27	8	15	0	11	20	26	22	26	11	3	17	74	26	21	19	57	9	0	0	38	10	64	0	44	12	28	0	18	6	5	0	13
0	29	6	72	15	0	137	26	11	21	8	0	50	20	12	16	23	0	12	44	7	10	0	1	116	12	20	17	35	14	8	6	24	14	6	32	9	0	18	34	12	6	50	40	16	16	26	31	14	8	29	3	0	11	67	4	66	27	21	12	17	34	39	6	9	31	3	0	26	64	25	25	58	40	3	4	35	20	35	6	15	17	0	1	14	28	7	31	25	10	21	56	22	23	11	69	21	0	0	33	13	51	0	61	3	5	0	29	2	10	0	1
0	30	3	68	13	0	127	30	13	38	13	0	29	31	10	38	31	0	15	44	2	8	0	19	116	12	23	4	40	16	9	24	24	1	1	43	7	0	8	34	14	10	20	19	16	19	29	44	6	9	11	7	0	11	86	8	72	40	25	16	21	36	43	13	4	39	6	0	50	57	31	39	61	16	8	25	23	30	37	2	16	18	0	0	0	6	17	26	33	5	1	78	21	5	26	48	20	0	0	48	18	57	0	67	4	8	0	38	18	19	0	1
0	25	21	73	13	0	99	34	20	34	21	0	24	32	14	51	50	0	17	50	2	7	0	21	114	12	43	23	15	9	26	33	0	6	20	16	8	0	19	15	24	24	5	24	25	25	14	51	10	2	21	10	0	11	87	10	71	24	14	8	18	58	25	19	28	21	11	0	51	41	40	59	55	25	22	26	14	8	16	20	11	6	0	6	20	26	14	28	14	9	20	68	16	8	34	37	16	0	0	26	25	77	0	76	4	2	0	43	17	4	0	9
0	24	19	77	18	0	68	39	19	35	7	0	36	6	25	40	61	0	23	28	21	16	0	22	100	17	55	21	17	23	12	35	13	15	17	17	6	0	30	15	10	12	25	13	14	40	22	52	16	4	30	4	0	12	76	16	61	32	35	17	22	45	33	17	29	18	12	0	40	51	47	68	31	35	24	28	6	7	6	15	19	13	0	8	34	35	7	28	7	14	19	90	8	6	44	24	12	0	0	47	8	77	0	53	12	20	0	11	8	26	0	9
0	13	16	85	29	0	51	41	21	53	2	0	18	18	30	62	83	0	8	44	17	22	0	14	75	22	54	29	33	30	1	39	22	18	18	6	6	0	38	23	16	21	26	7	14	23	39	41	27	23	17	9	0	6	52	10	79	9	26	22	12	57	27	9	43	18	2	0	51	73	59	69	9	20	7	49	6	7	16	5	24	10	0	3	11	39	20	58	12	19	13	99	13	2	48	11	13	0	0	64	5	45	0	77	12	22	0	4	7	34	0	3
0	11	13	55	8	0	58	64	14	50	11	0	26	26	5	66	71	0	16	19	29	18	0	10	75	34	59	20	41	3	2	24	28	17	24	27	5	0	22	28	29	24	25	14	22	28	23	48	12	13	19	20	0	5	52	17	87	8	29	13	15	39	20	9	25	31	17	0	56	84	65	40	24	38	20	28	7	27	7	3	26	7	0	0	11	21	18	74	11	21	18	82	13	6	53	16	8	0	0	50	11	39	0	69	7	49	0	12	23	39	0	0
0	15	11	78	17	0	73	34	26	32	19	0	17	37	13	66	57	0	19	7	40	8	0	16	79	50	40	32	59	3	2	26	30	25	24	37	0	0	20	7	35	19	42	36	25	28	7	25	21	33	11	7	0	18	44	16	108	11	1	11	36	21	12	13	35	21	15	0	34	66	70	43	29	53	16	12	9	39	6	8	2	12	0	8	11	25	4	93	26	30	3	91	19	8	58	16	4	0	0	43	17	38	0	53	10	68	0	16	21	16	0	20
0	25	17	96	26	0	86	11	30	40	10	0	20	54	9	75	57	0	26	10	9	4	0	12	79	43	45	16	63	9	5	29	31	27	2	44	14	0	27	24	9	16	43	41	25	28	10	27	44	27	19	14	0	18	39	12	91	19	25	11	21	38	27	24	40	18	5	0	41	88	49	45	1	32	12	37	24	39	12	12	6	6	0	9	18	5	11	82	38	34	9	113	20	24	73	20	3	0	0	40	8	57	0	34	12	85	0	28	21	19	0	14
0	25	14	81	12	0	86	31	21	60	5	0	20	68	4	83	47	0	36	10	5	3	0	22	96	40	54	8	65	15	7	4	38	7	10	54	14	0	39	40	25	9	58	25	6	23	16	47	35	34	9	12	0	20	52	20	75	22	41	34	23	17	18	22	24	37	17	0	20	99	53	46	24	9	20	51	43	41	18	5	12	9	0	4	20	5	11	77	16	12	26	103	6	31	86	29	4	0	0	28	9	71	0	43	30	91	0	16	23	10	0	14
0	25	20	91	29	0	103	22	16	34	13	0	28	75	4	95	40	0	47	17	8	2	0	9	99	61	37	11	53	22	25	4	8	14	35	31	4	0	45	36	33	30	64	12	7	26	28	26	17	52	18	4	0	1	57	40	81	19	49	36	1	22	19	28	15	47	29	0	31	81	62	68	22	1	8	58	42	24	26	21	19	3	0	4	22	8	27	63	20	15	17	126	11	34	63	35	16	0	0	26	2	93	0	52	30	92	0	12	8	18	0	9
0	38	17	91	43	0	88	24	14	36	18	0	34	80	5	102	59	0	57	15	5	2	0	7	71	53	61	10	28	32	43	22	4	18	37	24	14	0	21	32	36	39	49	6	4	13	39	40	9	37	25	17	0	5	72	30	56	35	67	41	3	21	20	3	8	57	13	0	56	102	50	76	7	3	8	57	20	34	14	30	9	9	0	4	24	15	16	70	15	18	15	142	22	28	70	20	16	0	0	35	23	99	0	29	10	88	0	32	6	10	0	7
0	19	21	103	29	0	73	29	19	52	8	0	26	89	12	92	74	0	31	19	10	26	0	15	41	26	54	15	50	19	47	27	5	40	16	37	25	0	41	27	9	27	50	28	20	11	48	45	30	44	5	22	0	12	85	9	30	47	55	17	26	26	24	21	22	44	16	0	32	81	59	67	28	23	29	67	5	40	26	37	2	3	0	2	25	12	4	90	19	19	19	124	19	28	83	25	7	0	0	33	24	89	0	26	15	99	0	41	6	13	0	2
0	13	20	72	7	0	72	42	18	45	12	0	47	70	24	81	90	0	15	25	12	32	0	11	15	12	49	16	62	7	49	8	11	29	8	44	20	0	62	50	19	29	51	34	21	10	58	49	43	49	5	5	0	23	95	13	4	50	72	11	25	34	28	21	24	28	13	0	42	99	62	69	27	27	38	70	2	10	23	26	3	19	0	2	26	23	4	112	7	22	31	109	19	5	59	33	21	0	0	46	22	76	0	28	11	107	0	18	10	24	0	9
0	30	13	71	0	0	65	44	22	36	19	0	63	55	32	89	76	0	22	10	16	18	0	3	18	32	59	1	38	16	70	21	16	19	12	21	12	0	70	71	20	32	50	10	28	24	82	26	24	70	15	2	0	15	98	35	10	20	54	17	45	9	38	28	2	53	18	0	27	75	72	56	31	29	46	86	1	1	12	25	9	18	0	4	45	31	8	122	2	23	14	124	22	7	71	32	19	0	0	17	24	98	0	22	7	120	0	13	8	25	0	11
0	34	14	58	0	0	56	51	26	34	14	0	46	61	21	111	67	0	12	12	14	16	0	10	19	45	44	2	54	12	45	34	25	21	12	35	12	0	45	55	14	22	55	28	13	25	95	11	30	60	26	14	0	17	95	27	25	4	60	22	48	11	37	38	5	59	12	0	34	76	50	48	58	49	56	73	20	15	24	30	3	6	0	10	29	13	17	100	9	1	16	107	30	29	49	55	28	0	0	11	9	108	0	27	17	104	0	32	21	11	0	14
0	37	19	74	15	0	42	60	19	38	11	0	24	62	13	114	82	0	6	15	3	19	0	19	3	24	55	6	54	20	21	39	38	1	8	40	8	0	69	79	30	19	63	20	18	8	96	28	20	72	9	14	0	20	99	25	32	4	30	28	73	25	6	18	26	35	10	0	40	90	40	58	45	35	36	87	18	17	39	36	6	3	0	10	14	25	20	120	19	19	24	90	38	44	39	75	36	0	0	6	7	86	0	45	9	104	0	21	22	27	0	12
0	6	27	55	15	0	71	50	27	24	10	0	21	63	8	110	97	0	6	24	0	8	0	29	21	24	57	3	57	7	23	12	27	3	20	54	11	0	63	61	39	23	71	31	30	6	99	13	16	58	17	18	0	4	109	20	37	11	6	11	60	35	23	9	30	23	17	0	21	100	23	36	48	54	52	65	21	36	46	42	18	0	0	10	27	28	13	125	13	22	13	101	53	41	13	85	41	0	0	21	15	73	0	54	1	76	0	27	7	40	0	0
0	3	21	57	15	0	84	37	32	11	10	0	27	65	2	95	112	0	7	34	0	8	0	37	26	2	66	1	57	5	27	24	30	11	21	64	6	0	73	80	41	24	47	39	14	3	103	18	19	66	10	17	0	13	132	11	40	25	7	23	42	43	40	10	8	33	22	0	22	103	30	17	53	40	40	87	3	37	56	50	14	2	0	19	33	33	9	150	23	37	12	115	24	53	24	100	27	0	0	16	10	83	0	32	9	100	0	20	7	18	0	20
0	22	1	29	6	0	86	43	21	21	11	0	11	75	9	84	110	0	13	26	21	11	0	13	33	15	46	3	44	13	24	50	48	16	24	45	14	0	53	88	40	25	35	44	15	0	114	3	18	79	8	3	0	22	147	14	10	30	22	25	46	16	26	14	25	45	15	0	26	86	13	21	54	25	51	77	24	26	62	49	20	21	0	12	21	34	25	137	13	42	16	122	32	70	31	76	12	0	0	24	6	66	0	29	12	114	0	10	5	16	0	27
0	46	11	52	17	0	100	43	19	24	4	0	16	53	23	89	133	0	19	22	27	11	0	6	10	19	62	19	45	19	28	35	57	22	24	22	14	0	74	85	44	46	24	19	24	23	89	12	22	82	10	3	0	34	135	24	17	34	25	28	47	5	14	8	35	24	9	0	40	103	13	20	62	13	55	87	20	21	66	28	27	22	0	0	5	13	24	155	16	15	8	151	38	76	33	75	11	0	0	29	4	67	0	36	28	121	0	15	19	26	0	5
0	59	11	70	32	0	116	28	28	12	8	0	13	58	18	81	147	0	25	11	20	6	0	19	22	9	68	12	48	19	30	21	36	16	46	12	9	0	77	102	57	49	11	9	29	32	111	14	7	55	28	20	0	15	143	21	22	20	11	8	62	25	2	8	13	29	30	0	54	124	16	23	32	19	43	97	21	24	79	10	27	26	0	0	4	13	26	128	26	19	14	167	11	58	20	88	22	0	0	40	26	72	0	43	28	107	0	19	17	36	0	0
0	68	9	88	24	0	132	14	33	11	8	0	20	38	22	90	133	0	33	7	15	3	0	20	25	30	73	23	23	29	18	26	58	37	21	38	19	0	44	89	35	62	9	6	29	35	86	23	8	41	35	25	0	3	115	29	45	14	8	7	67	25	5	30	12	35	30	0	73	102	27	23	57	32	46	97	20	26	54	4	27	15	0	12	4	18	11	132	26	19	27	141	6	60	28	83	25	0	0	28	28	58	0	67	7	100	0	22	12	7	0	19
0	74	13	109	27	0	113	14	28	30	8	0	33	20	30	81	115	0	9	15	12	23	0	41	46	53	53	29	42	10	14	30	64	23	5	52	29	0	43	98	51	67	18	7	46	21	92	19	12	58	10	14	0	0	90	18	61	15	5	4	72	22	9	30	14	24	19	0	51	86	33	42	38	41	21	73	21	40	68	9	32	5	0	14	20	19	10	141	29	42	20	156	8	28	6	105	25	0	0	41	29	67	0	49	13	91	0	18	11	16	0	19
0	51	15	92	8	0	121	19	17	28	12	0	47	21	25	72	96	0	11	35	4	23	0	22	53	75	58	30	20	9	22	43	74	36	9	61	12	0	51	88	26	74	23	10	21	23	69	18	13	37	10	25	0	4	66	29	47	25	21	30	76	20	10	21	25	33	7	0	43	94	54	26	63	31	11	64	23	29	81	17	42	7	0	7	13	4	8	156	37	28	28	133	11	2	9	95	28	0	0	52	43	45	0	69	18	101	0	30	14	12	0	9
