0	0	0	0	0	0	0	0	0	0	0	1
8	0	0	27	32	0	6	4	0	0	0	20
11	10	1	52	63	0	7	6	2	0	10	6
16	7	0	40	102	0	7	6	31	0	10	35
21	3	0	22	86	12	31	1	24	12	14	56
27	0	0	47	64	16	57	2	2	2	4	94
1	8	0	36	96	0	83	2	10	13	8	114
0	0	0	60	114	0	118	0	0	0	0	121
58	5	1	46	106	13	66	1	38	0	30	82
73	6	0	39	106	14	34	14	68	0	60	55
37	6	0	30	112	0	79	14	56	13	66	99
93	14	0	64	92	23	48	3	64	0	57	77
82	6	0	53	98	0	55	8	89	0	65	98
86	5	2	37	81	28	91	3	82	11	96	76
120	4	2	51	64	61	80	4	93	0	124	59
82	11	2	79	91	27	102	14	69	10	88	99
60	15	0	105	110	1	97	14	76	0	43	111
55	11	0	123	118	1	65	11	83	0	7	118
22	6	1	81	118	0	102	11	78	15	37	79
2	13	1	101	118	1	114	5	40	16	37	56
35	4	0	77	118	0	64	14	57	0	68	56
90	11	0	96	79	13	24	2	65	0	36	100
75	12	1	116	94	13	73	15	73	0	26	74
75	5	0	82	81	10	108	2	64	16	35	96
118	7	1	63	66	38	75	2	83	0	67	71
126	5	2	59	64	63	93	4	114	0	102	51
127	13	3	102	72	80	107	5	78	14	89	62
92	13	0	114	99	45	115	10	55	10	52	97
106	13	1	122	79	81	107	4	63	0	37	74
116	11	1	122	65	111	97	0	71	0	30	53
120	14	1	122	85	121	106	0	48	9	23	57
125	3	1	72	106	121	109	0	89	0	57	56
87	12	0	92	119	67	115	10	98	0	40	96
89	9	0	114	112	17	118	1	71	14	22	113
79	5	0	91	112	1	87	13	95	0	28	122
61	4	0	102	115	1	76	11	100	0	0	122
59	1	0	83	122	0	54	11	125	0	0	122
99	1	0	106	97	5	54	1	126	0	3	122
107	2	0	116	65	13	100	2	90	11	6	122
122	1	0	123	72	7	96	1	89	0	3	122
122	5	0	88	67	19	109	2	117	0	7	122
124	1	0	97	65	12	118	3	94	10	15	122
84	5	0	94	94	0	121	14	104	0	17	122
85	3	0	94	85	5	121	3	81	16	21	122
114	13	0	106	68	29	92	3	85	0	22	81
86	9	0	115	100	29	96	16	92	0	11	59
56	6	0	123	111	0	92	10	94	0	1	100
22	9	1	123	121	0	102	14	55	21	15	75
26	5	2	81	88	32	116	3	37	19	54	46
