0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	3	8	0	1	0	0	0	0	7
1	0	0	9	8	6	7	2	0	0	5	4
8	2	1	6	15	6	4	0	7	0	7	3
10	2	0	4	9	8	8	2	3	5	10	6
10	1	0	8	15	1	7	6	6	0	11	11
6	8	1	10	23	2	7	9	9	0	8	4
6	5	1	14	14	14	12	0	2	8	2	8
12	1	0	17	17	1	6	4	2	0	5	12
12	2	1	26	7	13	9	1	1	2	10	7
1	7	1	31	11	13	13	8	2	1	7	4
1	5	0	23	9	21	20	3	13	1	10	2
19	7	0	21	18	2	4	2	17	0	19	9
10	12	1	28	25	2	9	11	20	0	9	5
12	6	0	13	15	13	15	1	18	12	10	7
4	8	0	17	19	1	24	8	8	10	4	11
24	3	0	5	24	1	9	3	21	1	11	8
18	8	0	11	31	2	1	12	24	0	7	7
21	2	0	12	21	13	5	3	18	11	8	14
21	2	1	8	11	24	12	5	8	17	18	6
19	12	1	14	16	24	8	11	11	2	7	5
13	4	0	12	21	5	1	12	21	0	16	11
14	6	1	9	8	18	6	7	26	0	25	7
20	4	0	6	4	6	6	3	31	0	28	14
22	13	0	11	6	2	16	2	18	16	14	18
6	3	0	6	11	1	19	11	10	18	14	24
19	2	0	3	16	0	5	5	15	1	24	19
23	11	0	11	6	13	7	1	18	0	10	23
23	3	1	5	6	16	16	3	11	15	22	14
38	2	1	10	7	21	6	1	14	2	33	12
44	12	1	15	8	26	4	2	17	0	28	9
33	3	0	8	11	8	5	11	30	0	37	15
26	11	1	12	18	8	5	11	32	0	34	8
26	2	0	7	15	17	10	3	27	14	39	8
21	10	1	9	17	17	3	12	31	0	29	6
24	14	0	14	9	13	5	0	34	0	20	9
10	13	0	19	12	14	14	12	21	14	12	3
2	8	1	5	23	13	23	9	17	16	13	9
23	10	0	11	17	13	2	1	20	0	8	14
25	3	0	10	8	28	9	1	12	14	17	7
13	4	0	11	12	10	15	11	7	10	26	15
3	13	0	15	12	0	23	9	5	5	13	22
2	12	0	17	23	0	32	1	3	6	0	27
0	2	2	21	31	1	37	1	0	4	13	17
22	3	1	7	35	0	16	0	16	0	23	9
23	12	0	16	29	12	22	2	9	10	8	13
29	8	0	23	35	2	8	11	10	0	4	24
29	7	0	13	26	16	16	2	9	9	13	18
30	7	0	4	19	12	22	2	9	6	16	23
32	2	0	6	19	10	31	1	3	7	20	29
32	4	1	7	6	22	36	4	2	3	31	18
32	11	1	17	5	27	42	1	3	2	28	15
55	3	0	7	5	8	26	1	16	0	38	19
77	12	0	16	4	7	7	1	19	0	25	26
64	5	2	6	15	9	10	12	17	13	36	18
74	0	1	3	5	20	3	3	23	1	49	12
77	12	0	8	7	7	9	0	27	0	38	17
79	10	1	10	4	12	17	2	14	14	35	8
96	3	0	8	5	1	7	3	20	0	39	10
103	11	0	11	4	4	5	1	23	0	25	14
93	4	1	6	11	5	7	11	30	0	35	3
81	2	1	11	17	5	11	11	17	18	36	13
80	2	0	10	10	12	17	4	11	17	37	19
82	11	0	14	4	20	20	3	4	8	33	17
87	3	0	2	8	0	8	12	15	0	42	22
79	11	0	7	13	1	6	13	18	0	28	28
65	0	2	10	17	2	6	16	25	0	41	18
50	3	0	7	20	1	13	13	14	16	41	22
51	10	0	11	14	15	16	1	3	14	28	27
51	4	0	6	4	14	25	2	7	3	32	34
51	12	0	10	3	5	30	1	4	7	19	41
75	14	0	14	5	4	12	0	6	0	5	49
86	7	0	6	9	7	6	0	12	0	16	40
92	13	0	8	7	8	1	0	16	0	3	44
78	3	1	14	15	9	5	11	1	16	12	30
61	8	1	16	20	9	10	13	2	2	14	20
43	12	0	24	26	8	18	16	2	1	13	12
60	11	0	30	20	13	10	1	4	0	5	18
44	4	2	37	27	15	16	13	2	3	11	13
44	6	2	38	31	14	7	14	4	0	14	3
43	5	1	24	22	29	13	2	15	3	16	6
56	10	0	25	17	35	4	3	18	0	7	5
56	3	0	10	14	19	6	2	23	14	17	7
61	10	0	13	5	30	7	2	26	1	9	3
63	9	0	19	6	34	12	0	11	14	1	6
58	0	0	22	10	35	6	12	12	1	5	4
47	4	0	23	16	15	9	12	3	7	9	6
48	6	0	31	8	27	17	2	1	2	6	5
48	6	0	40	7	32	22	3	1	1	4	6
48	9	1	26	7	39	27	1	13	1	8	6
71	6	0	34	5	44	12	1	14	0	5	8
71	4	1	41	7	47	17	2	2	13	4	8
72	4	0	27	16	48	2	12	14	0	11	6
57	6	2	20	21	49	8	16	20	0	17	4
47	9	1	10	27	48	8	15	33	0	18	10
54	5	0	6	17	37	7	3	39	0	29	10
61	2	0	8	16	21	6	2	42	0	37	16
67	12	1	13	15	25	7	2	46	0	32	6
53	5	0	5	19	5	11	11	38	15	40	13
